account_id,date_col,target,transaction_amount,product_title,review_body,age,account_age_days,annual_income,country,subscription_tier
51,2024-02-03 19:04:01,0,43.54,laptop stand,excellent quality would buy again,23,1171,71820.25,DE,enterprise
51,2024-02-03 19:51:21,1,43.14,water bottle,not worth the price disappointed,68,1855,48991.94,US,free
51,2024-02-03 19:53:23,0,16.86,backpack,stopped working after a week,35,770,38387.02,AU,premium
51,2024-02-03 20:08:27,1,48.82,backpack,stopped working after a week,28,759,48980.65,DE,enterprise
51,2024-02-03 22:05:45,0,11.25,laptop stand,amazing value highly recommend,39,1408,66325.47,UK,basic
51,2024-02-03 22:10:14,0,45.43,wireless earbuds,excellent quality would buy again,33,1593,45657.81,US,enterprise
51,2024-02-03 22:21:47,0,10.76,bluetooth speaker,not worth the price disappointed,55,1264,38501.92,FR,free
52,2024-01-06 00:03:19,0,25.51,water bottle,perfect fit very comfortable,51,1641,54449.56,AU,premium
52,2024-01-06 01:29:22,0,6.12,running shoes,arrived damaged poor packaging,23,1267,43771.19,DE,free
52,2024-01-06 01:44:54,1,51.43,water bottle,excellent quality would buy again,69,292,44704.0,DE,basic
52,2024-01-06 03:05:48,1,61.25,running shoes,not worth the price disappointed,42,171,30421.27,CA,premium
52,2024-01-06 03:39:21,1,94.03,phone case,perfect fit very comfortable,21,80,28335.19,US,enterprise
52,2024-01-06 03:40:34,1,23.93,phone case,arrived damaged poor packaging,41,1492,79476.84,IN,premium
52,2024-01-06 06:44:07,0,7.15,water bottle,perfect fit very comfortable,39,1505,57150.41,AU,premium
52,2024-01-06 06:44:29,0,13.39,bluetooth speaker,excellent quality would buy again,28,697,51813.51,UK,free
52,2024-01-06 07:16:10,1,47.17,bluetooth speaker,amazing value highly recommend,60,603,43350.04,CA,premium
52,2024-01-06 07:39:35,1,41.34,running shoes,arrived damaged poor packaging,63,1978,57517.12,DE,basic
52,2024-01-06 09:25:48,1,78.15,wireless earbuds,stopped working after a week,59,643,51955.0,UK,basic
52,2024-01-06 09:32:25,0,17.94,desk lamp,perfect fit very comfortable,54,214,56884.95,IN,basic
52,2024-01-06 09:56:04,0,22.29,backpack,great product fast shipping,69,1270,43380.71,UK,basic
52,2024-01-06 10:25:02,0,21.21,bluetooth speaker,not worth the price disappointed,52,620,43373.16,IN,basic
52,2024-01-06 10:59:53,0,24.05,bluetooth speaker,stopped working after a week,60,226,87037.9,IN,basic
52,2024-01-06 11:03:58,0,54.4,phone case,excellent quality would buy again,39,1064,45856.71,AU,premium
52,2024-01-06 11:20:48,1,172.33,laptop stand,works as expected average experience,51,1211,55427.25,US,basic
52,2024-01-06 11:55:18,1,11.17,phone case,perfect fit very comfortable,20,370,55420.55,US,basic
52,2024-01-06 13:15:47,0,28.73,backpack,amazing value highly recommend,20,1200,51420.96,CA,free
52,2024-01-06 14:23:33,1,37.38,water bottle,stopped working after a week,28,772,37711.16,IN,basic
52,2024-01-06 14:44:02,1,70.21,yoga mat,stopped working after a week,35,1576,58122.59,AU,free
52,2024-01-06 15:10:29,1,74.24,bluetooth speaker,works as expected average experience,31,1835,69877.55,CA,basic
52,2024-01-06 15:32:37,1,27.83,running shoes,stopped working after a week,48,1175,73520.21,US,enterprise
52,2024-01-06 15:47:51,0,23.26,yoga mat,great product fast shipping,45,1838,87766.98,CA,basic
52,2024-01-06 15:50:19,1,31.54,yoga mat,stopped working after a week,40,1056,72886.57,CA,free
52,2024-01-06 17:16:10,0,20.77,yoga mat,excellent quality would buy again,36,1019,65226.08,IN,basic
52,2024-01-06 17:25:41,0,51.58,yoga mat,amazing value highly recommend,49,1348,64118.85,FR,basic
52,2024-01-06 18:54:11,1,18.31,phone case,stopped working after a week,38,1878,83446.4,IN,premium
52,2024-01-06 19:08:56,0,133.61,wireless earbuds,works as expected average experience,22,59,88455.97,US,basic
52,2024-01-06 21:04:30,1,71.44,laptop stand,stopped working after a week,46,1479,18988.61,US,basic
52,2024-01-06 22:07:28,0,14.54,yoga mat,stopped working after a week,57,1331,74904.09,AU,free
52,2024-01-06 23:50:27,0,24.49,laptop stand,excellent quality would buy again,44,436,47923.06,AU,basic
53,2024-02-03 00:57:57,1,36.99,coffee maker,works as expected average experience,35,297,63687.73,UK,free
53,2024-02-03 02:10:36,0,14.77,desk lamp,excellent quality would buy again,61,855,41891.09,FR,premium
53,2024-02-03 04:08:05,1,52.89,wireless earbuds,excellent quality would buy again,62,1776,80897.35,CA,basic
53,2024-02-03 04:15:13,1,58.16,running shoes,perfect fit very comfortable,64,865,90726.92,CA,premium
53,2024-02-03 06:39:57,0,9.16,backpack,works as expected average experience,42,1586,62619.28,IN,enterprise
53,2024-02-03 06:57:06,1,29.1,running shoes,arrived damaged poor packaging,24,1871,47327.73,IN,enterprise
53,2024-02-03 07:15:34,1,34.86,coffee maker,excellent quality would buy again,62,1694,32695.99,FR,free
53,2024-02-03 08:13:30,1,50.04,laptop stand,perfect fit very comfortable,26,1582,56825.1,UK,basic
53,2024-02-03 08:40:06,0,19.32,coffee maker,not worth the price disappointed,39,51,27513.54,CA,premium
53,2024-02-03 08:47:31,1,32.21,yoga mat,stopped working after a week,57,661,28951.81,FR,premium
53,2024-02-03 09:27:40,0,34.64,running shoes,arrived damaged poor packaging,66,977,34108.97,US,basic
53,2024-02-03 09:40:31,0,26.44,wireless earbuds,excellent quality would buy again,55,887,40081.64,AU,free
53,2024-02-03 10:47:28,0,66.06,phone case,arrived damaged poor packaging,63,1703,44490.27,US,free
53,2024-02-03 10:52:07,1,37.8,backpack,stopped working after a week,52,1906,62300.72,AU,premium
53,2024-02-03 12:36:48,1,391.82,laptop stand,not worth the price disappointed,38,1098,94772.28,AU,basic
53,2024-02-03 12:45:14,0,61.75,bluetooth speaker,amazing value highly recommend,63,969,27284.61,AU,free
53,2024-02-03 13:20:20,1,48.8,laptop stand,excellent quality would buy again,63,523,59040.81,DE,premium
53,2024-02-03 14:00:28,0,28.81,water bottle,works as expected average experience,56,673,29111.12,AU,free
53,2024-02-03 15:50:23,0,41.56,water bottle,great product fast shipping,60,408,32624.31,FR,free
53,2024-02-03 16:16:27,0,23.22,yoga mat,works as expected average experience,37,684,47526.79,CA,free
53,2024-02-03 17:08:53,0,33.62,coffee maker,arrived damaged poor packaging,69,513,42412.74,AU,basic
53,2024-02-03 17:38:00,0,7.33,desk lamp,not worth the price disappointed,65,1288,58925.86,AU,free
53,2024-02-03 17:43:27,1,24.1,phone case,perfect fit very comfortable,48,1034,24415.55,AU,premium
53,2024-02-03 17:54:49,0,82.12,laptop stand,stopped working after a week,25,1446,32940.93,FR,free
53,2024-02-03 17:59:27,1,61.5,backpack,great product fast shipping,43,1439,52651.96,US,enterprise
53,2024-02-03 18:01:22,1,68.59,bluetooth speaker,arrived damaged poor packaging,48,179,47044.16,UK,premium
53,2024-02-03 20:18:15,0,55.59,bluetooth speaker,perfect fit very comfortable,20,1770,46151.16,DE,premium
53,2024-02-03 21:25:10,0,19.38,running shoes,arrived damaged poor packaging,65,532,63991.99,FR,free
53,2024-02-03 21:27:46,0,27.18,bluetooth speaker,excellent quality would buy again,56,1293,64911.35,IN,free
53,2024-02-03 22:44:27,0,26.87,bluetooth speaker,amazing value highly recommend,37,753,51362.99,FR,free
53,2024-02-03 22:48:05,1,72.3,phone case,not worth the price disappointed,48,1918,40829.98,US,premium
53,2024-02-03 23:40:06,0,22.09,laptop stand,works as expected average experience,31,1440,31613.43,CA,free
53,2024-02-03 23:42:40,0,79.04,bluetooth speaker,arrived damaged poor packaging,64,1656,56783.37,UK,free
53,2024-02-03 23:48:12,0,25.78,phone case,works as expected average experience,67,1618,26270.56,IN,free
54,2024-02-17 00:28:27,1,11.88,desk lamp,great product fast shipping,62,1129,25414.61,UK,basic
54,2024-02-17 02:12:04,0,21.77,wireless earbuds,excellent quality would buy again,33,468,100367.36,DE,free
54,2024-02-17 03:01:09,0,3.81,backpack,great product fast shipping,46,1654,42888.95,UK,free
54,2024-02-17 03:09:03,1,31.67,wireless earbuds,perfect fit very comfortable,56,83,67021.7,CA,enterprise
54,2024-02-17 03:35:18,1,13.97,laptop stand,amazing value highly recommend,47,115,72111.86,FR,free
54,2024-02-17 03:53:52,0,27.0,laptop stand,not worth the price disappointed,69,1553,30565.93,US,basic
54,2024-02-17 04:32:52,0,40.66,backpack,perfect fit very comfortable,27,228,40787.97,IN,premium
54,2024-02-17 04:44:50,1,36.59,coffee maker,works as expected average experience,57,918,53723.79,IN,free
54,2024-02-17 06:12:17,0,25.13,bluetooth speaker,works as expected average experience,49,107,57605.28,FR,free
54,2024-02-17 07:19:14,1,48.84,bluetooth speaker,works as expected average experience,46,726,81787.61,US,premium
54,2024-02-17 07:47:49,1,14.65,water bottle,works as expected average experience,44,658,48603.06,FR,enterprise
54,2024-02-17 07:50:13,0,26.4,desk lamp,works as expected average experience,52,966,46984.58,IN,free
54,2024-02-17 07:55:49,0,10.23,water bottle,works as expected average experience,68,1308,57643.46,UK,free
54,2024-02-17 08:13:00,0,15.9,coffee maker,excellent quality would buy again,28,1331,32802.35,IN,enterprise
54,2024-02-17 09:39:54,0,50.98,water bottle,perfect fit very comfortable,67,1186,29856.11,US,basic
54,2024-02-17 09:47:44,0,46.35,yoga mat,not worth the price disappointed,23,1778,42154.4,CA,enterprise
54,2024-02-17 10:03:47,0,27.5,desk lamp,arrived damaged poor packaging,69,101,32327.52,DE,basic
54,2024-02-17 10:33:40,0,17.38,backpack,works as expected average experience,58,1199,83682.9,CA,basic
54,2024-02-17 11:08:41,1,64.11,backpack,stopped working after a week,27,1001,32415.3,IN,free
54,2024-02-17 12:12:51,0,61.03,desk lamp,not worth the price disappointed,67,888,56207.11,IN,basic
54,2024-02-17 13:29:01,1,48.93,desk lamp,stopped working after a week,27,1375,77142.83,CA,free
54,2024-02-17 14:08:58,0,25.06,coffee maker,perfect fit very comfortable,57,702,20961.49,IN,basic
54,2024-02-17 15:31:47,0,38.17,water bottle,stopped working after a week,37,930,96455.31,FR,free
54,2024-02-17 15:43:56,0,5.43,wireless earbuds,excellent quality would buy again,35,1886,40850.91,AU,enterprise
54,2024-02-17 15:54:35,0,15.76,backpack,stopped working after a week,41,1775,81325.12,CA,enterprise
54,2024-02-17 16:01:11,1,37.81,running shoes,not worth the price disappointed,49,725,79942.65,AU,premium
54,2024-02-17 16:42:59,0,34.88,phone case,stopped working after a week,58,309,68179.08,DE,basic
54,2024-02-17 17:16:29,0,9.0,bluetooth speaker,not worth the price disappointed,56,300,46460.33,FR,basic
54,2024-02-17 17:24:09,1,127.75,backpack,excellent quality would buy again,35,1992,82018.56,US,basic
54,2024-02-17 17:35:36,0,39.35,phone case,stopped working after a week,50,1611,40964.89,IN,basic
54,2024-02-17 19:19:12,1,42.2,yoga mat,works as expected average experience,66,1190,34143.82,FR,free
54,2024-02-17 19:51:12,0,20.14,running shoes,perfect fit very comfortable,62,1099,32826.09,CA,enterprise
54,2024-02-17 21:17:47,1,33.92,yoga mat,excellent quality would buy again,38,932,59422.2,FR,premium
54,2024-02-17 21:46:12,1,61.91,coffee maker,amazing value highly recommend,33,1786,75495.37,US,premium
55,2024-01-19 03:06:16,0,26.51,running shoes,not worth the price disappointed,22,580,46349.79,FR,free
55,2024-01-19 03:19:39,0,19.39,laptop stand,great product fast shipping,49,272,46055.28,AU,free
55,2024-01-19 04:07:55,0,15.3,running shoes,arrived damaged poor packaging,61,79,91866.99,FR,basic
55,2024-01-19 04:51:37,0,8.32,wireless earbuds,great product fast shipping,50,1257,47162.4,DE,free
55,2024-01-19 05:55:13,0,20.36,phone case,amazing value highly recommend,30,1641,34356.68,US,premium
55,2024-01-19 06:36:13,0,42.94,water bottle,stopped working after a week,46,705,90712.05,CA,free
55,2024-01-19 06:43:58,0,31.22,water bottle,amazing value highly recommend,57,1007,63071.02,US,basic
55,2024-01-19 06:44:47,0,32.5,wireless earbuds,excellent quality would buy again,45,1157,62878.1,UK,free
55,2024-01-19 06:48:16,1,46.57,laptop stand,arrived damaged poor packaging,55,1451,31786.47,FR,premium
55,2024-01-19 13:00:35,0,14.33,phone case,great product fast shipping,69,1959,102589.91,AU,free
55,2024-01-19 13:06:11,1,52.83,phone case,great product fast shipping,48,147,28728.83,CA,free
55,2024-01-19 16:01:42,1,26.49,desk lamp,stopped working after a week,31,928,58258.72,IN,premium
55,2024-01-19 16:11:37,1,22.19,desk lamp,works as expected average experience,35,1126,60124.43,AU,premium
55,2024-01-19 16:50:00,1,53.56,running shoes,great product fast shipping,33,271,29754.05,AU,free
55,2024-01-19 17:47:49,0,14.03,bluetooth speaker,stopped working after a week,36,619,77264.7,DE,free
55,2024-01-19 18:01:47,0,32.9,coffee maker,great product fast shipping,51,1768,47809.64,AU,premium
55,2024-01-19 18:22:53,1,148.81,phone case,perfect fit very comfortable,21,976,40041.8,UK,free
55,2024-01-19 18:40:32,0,9.69,running shoes,works as expected average experience,48,145,41636.84,DE,free
55,2024-01-19 20:39:18,0,20.76,laptop stand,arrived damaged poor packaging,69,1787,41153.86,CA,premium
55,2024-01-19 20:54:28,1,39.67,desk lamp,not worth the price disappointed,56,1461,40454.11,AU,enterprise
55,2024-01-19 21:50:52,0,22.01,phone case,not worth the price disappointed,18,491,66937.56,DE,free
55,2024-01-19 21:55:01,1,54.61,running shoes,works as expected average experience,34,756,85017.52,AU,enterprise
55,2024-01-19 21:56:43,0,9.59,yoga mat,perfect fit very comfortable,26,1831,76440.19,AU,free
55,2024-01-19 22:33:12,0,10.16,coffee maker,great product fast shipping,32,409,37068.92,AU,basic
55,2024-01-19 23:03:14,0,17.52,desk lamp,amazing value highly recommend,19,975,36245.31,CA,premium
56,2024-02-06 00:33:26,0,24.87,wireless earbuds,arrived damaged poor packaging,20,643,59737.31,AU,free
56,2024-02-06 01:32:20,0,9.85,wireless earbuds,not worth the price disappointed,68,1180,28523.08,US,free
56,2024-02-06 04:14:06,1,77.59,yoga mat,arrived damaged poor packaging,59,829,38499.86,CA,basic
56,2024-02-06 06:07:21,0,64.07,wireless earbuds,stopped working after a week,40,358,41157.41,DE,free
56,2024-02-06 07:23:06,0,18.72,bluetooth speaker,arrived damaged poor packaging,69,885,25441.02,UK,free
56,2024-02-06 07:41:30,0,12.21,phone case,excellent quality would buy again,36,1223,31343.54,CA,basic
56,2024-02-06 07:43:59,1,50.4,backpack,arrived damaged poor packaging,20,915,86233.4,UK,premium
56,2024-02-06 07:52:29,0,44.91,desk lamp,not worth the price disappointed,36,740,43692.4,AU,premium
56,2024-02-06 08:42:05,1,33.33,laptop stand,stopped working after a week,43,1261,41400.24,UK,premium
56,2024-02-06 09:35:32,0,32.06,running shoes,arrived damaged poor packaging,35,334,59847.83,CA,basic
56,2024-02-06 09:36:05,0,34.9,desk lamp,great product fast shipping,65,1271,67030.87,AU,free
56,2024-02-06 10:34:08,0,5.72,bluetooth speaker,amazing value highly recommend,24,1248,59173.31,DE,free
56,2024-02-06 10:39:16,0,30.2,backpack,excellent quality would buy again,22,1487,44217.57,DE,premium
56,2024-02-06 12:28:04,0,49.14,bluetooth speaker,stopped working after a week,54,330,46367.83,FR,basic
56,2024-02-06 12:56:30,0,13.67,coffee maker,excellent quality would buy again,22,186,60753.71,AU,free
56,2024-02-06 13:04:02,1,36.73,bluetooth speaker,stopped working after a week,46,1769,33418.1,US,premium
56,2024-02-06 13:04:08,1,62.43,wireless earbuds,excellent quality would buy again,25,805,27603.72,AU,basic
56,2024-02-06 13:58:37,0,7.49,coffee maker,amazing value highly recommend,67,1784,52383.28,FR,premium
56,2024-02-06 14:38:29,0,22.3,running shoes,not worth the price disappointed,32,1003,69546.88,IN,basic
56,2024-02-06 14:38:43,1,88.47,laptop stand,arrived damaged poor packaging,35,1683,48997.11,DE,premium
56,2024-02-06 15:00:41,1,76.82,coffee maker,perfect fit very comfortable,31,1077,64417.71,UK,basic
56,2024-02-06 16:27:00,0,6.57,backpack,perfect fit very comfortable,38,1717,45460.57,IN,premium
56,2024-02-06 16:49:09,0,36.31,desk lamp,stopped working after a week,19,105,54678.36,US,free
56,2024-02-06 16:54:42,1,9.17,coffee maker,perfect fit very comfortable,45,72,78666.41,CA,free
56,2024-02-06 17:13:54,1,58.42,yoga mat,great product fast shipping,32,876,58683.2,AU,basic
56,2024-02-06 17:53:33,1,45.57,bluetooth speaker,perfect fit very comfortable,37,891,24378.8,DE,enterprise
56,2024-02-06 18:27:29,0,16.07,bluetooth speaker,stopped working after a week,68,703,59742.25,FR,premium
56,2024-02-06 20:20:07,1,314.68,yoga mat,arrived damaged poor packaging,62,1064,29841.63,CA,premium
56,2024-02-06 20:29:44,1,44.71,yoga mat,perfect fit very comfortable,62,1261,34623.22,UK,premium
56,2024-02-06 20:33:31,1,148.67,running shoes,arrived damaged poor packaging,36,1685,70898.05,AU,premium
56,2024-02-06 21:00:09,1,70.49,yoga mat,perfect fit very comfortable,39,1264,32566.03,AU,free
56,2024-02-06 22:27:44,1,15.14,backpack,perfect fit very comfortable,50,1685,66909.44,AU,premium
56,2024-02-06 22:52:12,1,26.89,running shoes,works as expected average experience,27,933,86573.16,AU,enterprise
56,2024-02-06 23:05:55,1,36.94,laptop stand,works as expected average experience,57,784,62418.63,FR,free
56,2024-02-06 23:25:37,1,126.08,desk lamp,not worth the price disappointed,51,339,71085.49,AU,free
57,2024-01-02 00:30:06,1,23.64,laptop stand,arrived damaged poor packaging,41,172,66298.11,UK,free
57,2024-01-02 02:31:33,1,156.44,laptop stand,stopped working after a week,35,1528,31262.87,CA,premium
57,2024-01-02 05:35:46,1,9.35,water bottle,not worth the price disappointed,32,1104,70494.94,AU,free
57,2024-01-02 05:45:55,0,15.57,running shoes,stopped working after a week,61,223,94839.85,DE,free
57,2024-01-02 05:51:39,1,35.88,running shoes,not worth the price disappointed,40,865,36141.98,DE,enterprise
57,2024-01-02 07:35:06,1,34.85,backpack,arrived damaged poor packaging,31,523,73373.49,CA,premium
57,2024-01-02 08:01:07,0,50.45,coffee maker,arrived damaged poor packaging,65,284,72609.32,US,free
57,2024-01-02 09:40:04,0,26.38,phone case,excellent quality would buy again,25,87,90507.92,DE,basic
57,2024-01-02 10:37:35,0,25.21,laptop stand,perfect fit very comfortable,65,802,32503.31,IN,basic
